playerId,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8471675,2018,Sidney Crosby,2018020050,PIT,VGK,HOME,20181011,C,other,61.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778,0.216,0.216,0.216,0.216,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.216,0.0,0.0,0.0,3.0,1.0,1.0,0.029,0.0,0.0,0.245,0.245,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2018,Sidney Crosby,2018020050,PIT,VGK,HOME,20181011,C,all,1004.0,20.0,0.5,0.2373,0.4752,0.3448,0.3523,0.4,0.3833,1.0,0.741,0.027,0.044,0.14,0.021,0.46,0.308,0.027,0.026,0.026,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,3.0,1.0,0.0,1.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,2.044,1.0,0.971,0.0,0.009,0.0,0.0,0.036,0.034,0.034,20.0,2.0,3.0,5.0,10.0,2.0,2.0,3.0,13.0,11.0,6.0,2596.0,0.0,0.0,0.0,1.0,5.675,0.331,0.331,0.33,0.33,5.0,3.0,2.0,10.0,1.0,0.0,0.0,7.0,1.0,0.0,0.218,0.113,0.0,1.0,0.0,0.0,10.128,8.0,7.928,0.071,0.0,0.0,0.402,0.4,0.4,8.898,1.064,1.06,1.093,1.088,9.0,3.0,7.0,19.0,1.0,1.0,0.0,8.0,2.0,2.0,0.227,0.255,0.582,0.0,1.0,0.0,19.115,12.0,12.187,0.133,0.366,0.366,0.831,0.845,0.843,1.377,1.521,31.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2018,Sidney Crosby,2018020050,PIT,VGK,HOME,20181011,C,5on5,875.0,17.0,0.5,0.2807,0.4458,0.3846,0.3671,0.4211,0.4151,1.0,0.741,0.027,0.044,0.14,0.021,0.46,0.308,0.027,0.026,0.026,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,2.044,1.0,0.971,0.0,0.009,0.0,0.0,0.036,0.034,0.034,17.0,1.0,3.0,5.0,8.0,1.0,2.0,3.0,11.0,10.0,5.0,2298.0,0.0,0.0,0.0,1.0,5.675,0.331,0.331,0.33,0.33,5.0,3.0,2.0,10.0,1.0,0.0,0.0,7.0,1.0,0.0,0.218,0.113,0.0,1.0,0.0,0.0,10.128,8.0,7.928,0.071,0.0,0.0,0.402,0.4,0.4,8.12,0.848,0.844,0.876,0.872,8.0,3.0,5.0,16.0,1.0,1.0,0.0,8.0,2.0,1.0,0.227,0.255,0.366,0.0,1.0,0.0,16.115,11.0,11.187,0.104,0.366,0.366,0.586,0.6,0.598,1.152,1.432,29.0,50.0,0.091,0.0,1.0,0.0,1.0,0.0
8471675,2018,Sidney Crosby,2018020050,PIT,VGK,HOME,20181011,C,4on5,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2018,Sidney Crosby,2018020050,PIT,VGK,HOME,20181011,C,5on4,58.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2018,Sidney Crosby,2018020062,PIT,MTL,AWAY,20181013,C,other,119.0,3.0,0.515,1.0,0.204,1.0,0.0909,1.0,0.125,3.0,0.839,0.144,0.074,0.091,0.018,0.308,0.366,0.144,0.144,0.144,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.144,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.022,0.0,0.0,0.166,0.166,0.166,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,289.0,0.0,0.0,0.0,0.0,2.333,0.211,0.211,0.211,0.211,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.067,0.144,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.04,0.0,0.0,0.251,0.251,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.593,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2018,Sidney Crosby,2018020062,PIT,MTL,AWAY,20181013,C,all,1294.0,30.0,0.515,0.6694,0.2808,0.5,0.3171,0.5,0.3636,1.0,2.933,0.448,0.223,0.554,0.086,1.43,1.258,0.448,0.477,0.477,1.0,0.0,3.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,8.0,3.0,1.0,0.0,2.0,2.0,0.0,0.11,0.338,0.0,0.0,0.0,0.0,6.475,4.0,4.277,0.0,0.054,0.0,0.0,0.502,0.533,0.533,30.0,6.0,2.0,10.0,12.0,3.0,6.0,8.0,13.0,8.0,14.0,2606.0,0.0,0.0,0.0,0.0,12.595,1.691,1.657,1.752,1.716,16.0,2.0,4.0,22.0,2.0,0.0,0.0,13.0,4.0,1.0,0.448,0.648,0.595,1.0,0.0,1.0,23.072,18.0,18.791,0.198,0.0,0.0,1.888,1.958,1.919,12.687,0.835,0.826,0.787,0.779,14.0,4.0,4.0,22.0,2.0,2.0,1.0,16.0,1.0,1.0,0.442,0.178,0.216,0.0,1.0,1.0,20.655,18.0,17.017,0.161,0.272,0.272,0.723,0.679,0.672,0.851,2.18,26.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2018,Sidney Crosby,2018020062,PIT,MTL,AWAY,20181013,C,5on5,1043.0,24.0,0.515,0.5176,0.4307,0.4474,0.3684,0.4333,0.4054,1.0,2.094,0.305,0.15,0.464,0.068,1.122,0.893,0.305,0.333,0.333,0.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.11,0.194,0.0,0.0,0.0,0.0,5.475,3.0,3.277,0.0,0.032,0.0,0.0,0.336,0.367,0.367,24.0,6.0,1.0,7.0,10.0,3.0,3.0,8.0,10.0,8.0,10.0,1993.0,0.0,0.0,0.0,0.0,8.801,0.88,0.847,0.941,0.906,12.0,1.0,4.0,17.0,1.0,0.0,0.0,10.0,3.0,0.0,0.377,0.504,0.0,1.0,0.0,0.0,18.072,13.0,13.791,0.124,0.0,0.0,1.005,1.074,1.036,12.04,0.82,0.811,0.772,0.764,13.0,4.0,4.0,21.0,2.0,2.0,1.0,15.0,1.0,1.0,0.427,0.178,0.216,0.0,1.0,1.0,19.655,17.0,16.017,0.153,0.272,0.272,0.701,0.656,0.65,0.622,0.822,21.0,36.0,0.0,0.087,0.0,3.0,0.0,3.0
8471675,2018,Sidney Crosby,2018020062,PIT,MTL,AWAY,20181013,C,4on5,4.0,1.0,0.515,0.0,0.0704,0.0,0.1667,0.0,0.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.766,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2018,Sidney Crosby,2018020062,PIT,MTL,AWAY,20181013,C,5on4,128.0,2.0,0.515,0.9756,1.0,0.6667,1.0,0.6667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,1.461,0.599,0.599,0.599,0.599,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.004,0.0,0.595,0.0,0.0,1.0,2.0,2.0,2.0,0.033,0.0,0.0,0.632,0.632,0.632,0.648,0.015,0.015,0.015,0.015,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.008,0.0,0.0,0.023,0.023,0.023,0.019,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2018,Sidney Crosby,2018020081,PIT,VAN,HOME,20181016,C,other,405.0,7.0,0.775,0.0845,0.7673,0.25,0.75,0.25,0.6667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,5.0,2.0,0.0,795.0,0.0,0.0,0.0,0.0,0.691,0.044,0.044,0.044,0.044,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.008,0.0,0.0,0.052,0.052,0.052,1.929,0.477,0.442,0.477,0.442,2.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.087,0.0,0.39,0.0,0.0,0.0,3.0,3.0,3.0,0.044,0.4,0.4,0.121,0.121,0.118,0.211,0.064,3.0,1.0,0.0,0.061,0.0,1.0,0.0,1.0
8471675,2018,Sidney Crosby,2018020081,PIT,VAN,HOME,20181016,C,all,1267.0,24.0,0.775,0.4742,0.5223,0.6176,0.4853,0.5926,0.4565,1.0,3.437,0.38,0.247,0.689,0.11,2.087,1.488,0.38,0.351,0.351,0.0,0.0,3.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,14.0,3.0,1.0,0.0,3.0,2.0,0.0,0.187,0.192,0.0,0.0,0.0,0.0,5.6,5.0,4.637,0.0,0.051,0.035,0.0,0.431,0.399,0.399,24.0,3.0,2.0,8.0,11.0,1.0,1.0,3.0,19.0,14.0,9.0,2367.0,0.0,0.0,0.0,0.0,10.887,0.882,0.871,0.837,0.827,10.0,6.0,5.0,21.0,1.0,1.0,0.0,12.0,4.0,0.0,0.449,0.432,0.0,1.0,0.0,0.0,19.996,16.0,15.254,0.151,0.035,0.035,0.998,0.949,0.938,7.361,0.978,0.918,1.005,0.943,8.0,3.0,2.0,13.0,0.0,3.0,0.0,7.0,3.0,1.0,0.154,0.435,0.39,0.0,0.0,0.0,13.391,11.0,11.314,0.114,0.573,0.573,0.52,0.541,0.537,1.431,1.309,33.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2018,Sidney Crosby,2018020081,PIT,VAN,HOME,20181016,C,5on5,862.0,17.0,0.775,0.5698,0.4949,0.6296,0.4688,0.619,0.4419,1.0,3.437,0.38,0.247,0.689,0.11,2.087,1.488,0.38,0.351,0.351,0.0,0.0,3.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,11.0,3.0,1.0,0.0,3.0,2.0,0.0,0.187,0.192,0.0,0.0,0.0,0.0,5.6,5.0,4.637,0.0,0.051,0.035,0.0,0.431,0.399,0.399,17.0,2.0,1.0,7.0,7.0,1.0,0.0,2.0,14.0,11.0,9.0,1572.0,0.0,0.0,0.0,0.0,9.032,0.665,0.661,0.62,0.617,8.0,5.0,4.0,17.0,1.0,1.0,0.0,10.0,3.0,0.0,0.343,0.321,0.0,1.0,0.0,0.0,15.996,13.0,12.254,0.113,0.035,0.035,0.743,0.694,0.691,5.433,0.502,0.475,0.528,0.5,6.0,2.0,2.0,10.0,0.0,1.0,0.0,5.0,3.0,0.0,0.067,0.435,0.0,0.0,0.0,0.0,10.391,8.0,8.314,0.07,0.173,0.173,0.399,0.42,0.419,1.22,1.245,30.0,34.0,0.0,0.202,0.0,2.0,0.0,2.0
8471675,2018,Sidney Crosby,2018020081,PIT,VAN,HOME,20181016,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2018,Sidney Crosby,2018020081,PIT,VAN,HOME,20181016,C,5on4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2018,Sidney Crosby,2018020090,PIT,TOR,AWAY,20181018,C,other,95.0,2.0,1.185,0.8993,0.7594,0.2,0.3333,0.25,0.3333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.531,0.527,0.527,0.527,0.527,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.527,0.0,0.0,1.0,1.0,1.0,1.0,0.005,0.0,0.0,0.532,0.532,0.532,2.06,0.059,0.056,0.059,0.056,2.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.037,0.0,0.0,0.096,0.096,0.091,0.445,0.141,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2018,Sidney Crosby,2018020090,PIT,TOR,AWAY,20181018,C,all,1180.0,27.0,1.185,0.8522,0.4393,0.625,0.4211,0.6563,0.4839,1.0,1.379,0.071,0.097,0.352,0.044,0.811,0.625,0.068,0.078,0.075,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,2.206,2.0,2.201,0.0,0.02,0.0,0.0,0.091,0.1,0.096,27.0,8.0,4.0,5.0,10.0,3.0,1.0,4.0,19.0,10.0,14.0,2420.0,0.0,0.0,0.0,1.0,14.279,1.776,1.77,1.824,1.818,13.0,8.0,4.0,25.0,2.0,0.0,0.0,18.0,1.0,2.0,0.452,0.099,1.225,0.0,0.0,2.0,26.982,21.0,22.528,0.201,0.0,0.0,1.977,2.039,2.03,7.401,0.308,0.305,0.288,0.285,6.0,5.0,4.0,15.0,0.0,0.0,0.0,11.0,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.0,14.12,11.0,10.331,0.1,0.0,0.0,0.408,0.383,0.378,2.22,2.833,48.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2018,Sidney Crosby,2018020090,PIT,TOR,AWAY,20181018,C,5on5,1022.0,23.0,1.185,0.6844,0.4066,0.6667,0.4273,0.6923,0.4944,1.0,1.379,0.071,0.097,0.352,0.044,0.811,0.625,0.068,0.078,0.075,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,2.206,2.0,2.201,0.0,0.02,0.0,0.0,0.091,0.1,0.096,23.0,6.0,2.0,5.0,10.0,3.0,1.0,3.0,16.0,8.0,12.0,2264.0,0.0,0.0,0.0,1.0,12.097,0.54,0.534,0.588,0.582,10.0,8.0,4.0,22.0,0.0,0.0,0.0,17.0,1.0,0.0,0.441,0.099,0.0,0.0,0.0,0.0,23.982,18.0,19.528,0.154,0.0,0.0,0.694,0.756,0.747,5.341,0.249,0.249,0.229,0.229,4.0,4.0,3.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.249,0.0,0.0,0.0,0.0,0.0,10.12,8.0,7.331,0.063,0.0,0.0,0.312,0.287,0.287,1.775,2.591,47.0,63.0,0.008,0.034,1.0,2.0,1.0,2.0
